user_id,mean_rating
1,3.6814814814814816
2,3.8
3,3.0
4,4.357142857142857
5,2.956043956043956
6,3.581818181818182
7,3.892018779342723
8,3.6
9,4.166666666666667
10,4.212765957446808
11,3.533333333333333
12,4.28
13,3.136729222520107
14,4.219512195121951
15,3.033333333333333
16,4.3478260869565215
17,3.1578947368421053
18,3.9371069182389937
19,3.6
20,3.3076923076923075
21,2.663157894736842
22,3.3
23,3.6363636363636362
24,4.390243902439025
25,4.048780487804878
26,2.909090909090909
27,3.3
28,3.641025641025641
29,3.9411764705882355
30,3.8
31,3.9130434782608696
32,3.5454545454545454
33,3.642857142857143
34,3.8
35,3.0
36,4.0
37,3.4594594594594597
38,3.9047619047619047
39,3.8461538461538463
40,2.727272727272727
41,3.935483870967742
42,3.625
43,3.6785714285714284
44,3.6375
45,3.4827586206896552
46,4.181818181818182
47,3.5625
48,3.727272727272727
49,2.7289719626168223
50,3.5384615384615383
51,3.75
52,4.3428571428571425
53,4.0
54,3.3333333333333335
55,3.8
56,3.652173913043478
57,3.6296296296296298
58,3.875
59,4.023255813953488
60,4.1344537815126055
61,2.8333333333333335
62,3.317073170731707
63,2.9791666666666665
64,3.596330275229358
65,3.9791666666666665
66,3.5238095238095237
67,3.4166666666666665
68,3.1666666666666665
69,3.736842105263158
70,3.4025974025974026
71,3.8181818181818183
72,3.767123287671233
73,3.6470588235294117
74,3.761904761904762
75,3.1818181818181817
76,3.4
77,3.4615384615384617
78,3.357142857142857
79,4.185185185185185
80,3.9285714285714284
81,3.566666666666667
82,3.127906976744186
83,3.3974358974358974
84,3.744186046511628
85,3.547169811320755
86,3.6363636363636362
87,3.7787610619469025
88,4.090909090909091
89,4.15
90,4.25
91,3.9
92,3.230392156862745
93,3.0
94,3.660633484162896
95,3.484076433121019
96,4.25
97,3.9714285714285715
98,3.875
99,3.6507936507936507
100,3.0294117647058822
101,3.0
102,2.5625
103,3.4
104,2.7936507936507935
105,3.3125
106,3.7142857142857144
107,2.769230769230769
108,3.411764705882353
109,3.5
110,3.0853658536585367
111,3.5
112,3.9166666666666665
113,3.806451612903226
114,3.6296296296296298
115,4.040816326530612
116,3.0568181818181817
117,3.7222222222222223
118,4.642857142857143
119,3.877551020408163
120,3.5714285714285716
121,3.6739130434782608
122,3.9705882352941178
123,3.9310344827586206
124,3.5
125,3.4444444444444446
126,3.6956521739130435
127,4.181818181818182
128,3.5784313725490198
129,2.8666666666666667
130,4.078651685393258
131,4.066666666666666
132,3.7058823529411766
133,3.2777777777777777
134,3.5833333333333335
135,3.45
136,4.55
137,4.083333333333333
138,4.296296296296297
139,3.933333333333333
140,3.6
141,3.4461538461538463
142,3.8
143,3.7333333333333334
144,3.6666666666666665
145,3.3189189189189188
146,3.6842105263157894
147,4.3
148,4.0
149,3.0
150,3.8
151,4.0843373493975905
152,4.285714285714286
153,3.076923076923077
154,3.962962962962963
155,2.6363636363636362
156,3.7777777777777777
157,3.7037037037037037
158,3.8383838383838382
159,3.4057971014492754
160,4.090909090909091
161,2.5294117647058822
162,3.35
163,3.076923076923077
164,4.0606060606060606
165,4.0
166,3.3
167,3.8157894736842106
168,3.257142857142857
169,3.9565217391304346
170,3.6666666666666665
171,3.4210526315789473
172,3.0
173,4.185185185185185
174,3.8020833333333335
175,3.8260869565217392
176,3.642857142857143
177,3.7301587301587302
178,3.718954248366013
179,2.9130434782608696
180,3.8529411764705883
181,1.518348623853211
182,4.142857142857143
183,3.1666666666666665
184,3.7142857142857144
185,3.875
186,3.3333333333333335
187,4.205882352941177
188,3.896551724137931
189,3.963302752293578
190,3.388888888888889
191,4.0
192,3.45
193,3.278688524590164
194,2.9444444444444446
195,3.2244897959183674
196,3.238095238095238
197,3.1923076923076925
198,3.2547169811320753
199,3.1578947368421053
200,4.0
201,3.144186046511628
202,2.8461538461538463
203,3.272727272727273
204,3.6315789473684212
205,2.8
206,1.878787878787879
207,3.218045112781955
208,3.727272727272727
209,3.375
210,3.9857142857142858
211,3.380952380952381
212,4.235294117647059
213,4.2388059701492535
214,3.873015873015873
215,3.86
216,3.9315068493150687
217,3.054054054054054
218,3.606060606060606
219,4.125
220,3.8
221,3.6144578313253013
222,3.032863849765258
223,3.1923076923076925
224,3.09375
225,4.8
226,3.6451612903225805
227,3.2777777777777777
228,2.857142857142857
229,3.1333333333333333
230,3.92
231,3.6
232,3.893617021276596
233,4.352941176470588
234,3.1043165467625897
235,3.893617021276596
236,3.357142857142857
237,4.111111111111111
238,3.2142857142857144
239,4.116279069767442
240,3.6
241,3.3333333333333335
242,4.2727272727272725
243,3.5555555555555554
244,3.7094017094017095
245,3.3076923076923075
246,2.954954954954955
247,3.8
248,3.1904761904761907
249,4.191011235955056
250,3.830769230769231
251,3.727272727272727
252,4.545454545454546
253,3.9464285714285716
254,3.152941176470588
255,2.4782608695652173
256,4.069565217391304
257,4.258064516129032
258,3.625
259,3.814814814814815
260,4.166666666666667
261,4.1
262,3.207317073170732
263,4.05
264,4.190476190476191
265,3.6296296296296298
266,3.1875
267,3.990566037735849
268,2.9329608938547485
269,2.8502994011976046
270,4.291666666666667
271,3.590062111801242
272,4.387096774193548
273,3.5
274,4.0256410256410255
275,3.0625
276,3.4160839160839163
277,3.2857142857142856
278,4.166666666666667
279,3.1735537190082646
280,3.6530612244897958
281,3.2941176470588234
282,3.4
283,4.071428571428571
284,3.607142857142857
285,3.8125
286,3.8354430379746836
287,3.857142857142857
288,3.7209302325581395
289,2.6153846153846154
290,3.4177215189873418
291,3.69364161849711
292,4.142857142857143
293,3.097674418604651
294,3.5
295,4.29
296,4.256756756756757
297,3.4086021505376345
298,4.1923076923076925
299,3.5064935064935066
300,3.75
301,3.589403973509934
302,2.5
303,3.3659420289855073
304,3.4615384615384617
305,3.424
306,3.3333333333333335
307,3.6666666666666665
308,3.834862385321101
309,3.8181818181818183
310,3.0
311,3.7567567567567566
312,4.484615384615385
313,3.6470588235294117
314,3.6714285714285713
315,3.977777777777778
316,3.1136363636363638
317,3.5833333333333335
318,3.6875
319,3.25
320,3.7341772151898733
321,3.8194444444444446
322,4.222222222222222
323,3.6363636363636362
324,4.392156862745098
325,3.3552631578947367
326,3.2212389380530975
327,3.28
328,3.408284023668639
329,3.2972972972972974
330,4.447058823529412
331,3.65
332,4.137931034482759
333,3.7857142857142856
334,3.532110091743119
335,3.6153846153846154
336,3.011764705882353
337,4.0476190476190474
338,4.121951219512195
339,4.063291139240507
340,4.111111111111111
341,3.6666666666666665
342,3.4765625
343,3.9872611464968153
344,3.697247706422018
345,3.6641791044776117
346,3.328358208955224
347,3.603305785123967
348,3.774193548387097
349,3.357142857142857
350,4.4
351,4.133333333333334
352,3.793103448275862
353,3.2857142857142856
354,3.7171052631578947
355,4.1
356,3.466666666666667
357,4.0576923076923075
358,3.7142857142857144
359,4.142857142857143
360,3.971014492753623
361,3.7564102564102564
362,3.2777777777777777
363,3.0861244019138754
364,3.357142857142857
365,3.3684210526315788
366,4.352941176470588
367,4.114285714285714
368,3.3125
369,4.0
370,3.6785714285714284
371,4.102564102564102
372,4.2272727272727275
373,3.717948717948718
374,3.3195876288659796
375,3.9375
376,3.6363636363636362
377,4.0
378,3.4053030303030303
379,4.014705882352941
380,3.163793103448276
381,3.797752808988764
382,3.5454545454545454
383,4.423076923076923
384,4.1875
385,3.3069306930693068
386,3.8333333333333335
387,3.3333333333333335
388,4.119047619047619
389,3.707920792079208
390,3.75
391,3.7578947368421054
392,4.074074074074074
393,3.33968253968254
394,3.808
395,3.8260869565217392
396,3.3076923076923075
397,3.8375
398,3.623076923076923
399,2.92
400,3.6470588235294117
401,3.1150442477876106
402,3.8333333333333335
403,3.6382978723404253
404,3.25
405,1.8487972508591066
406,3.4744525547445257
407,3.478723404255319
408,3.782608695652174
409,3.703225806451613
410,3.0869565217391304
411,3.74
412,3.945945945945946
413,3.675
414,3.9545454545454546
415,4.285714285714286
416,3.8513189448441247
417,3.2343234323432344
418,2.8666666666666667
419,4.172413793103448
420,4.21875
421,3.8181818181818183
422,3.4125
423,3.5294117647058822
424,3.3
425,2.943820224719101
426,3.8160919540229883
427,4.583333333333333
428,3.9375
429,3.370879120879121
430,3.5081967213114753
431,3.2777777777777777
432,3.6666666666666665
433,3.4594594594594597
434,3.731707317073171
435,3.30835734870317
436,3.746031746031746
437,3.5714285714285716
438,4.068965517241379
439,3.7142857142857144
440,4.145833333333333
441,3.5
442,3.1451612903225805
443,3.375
444,3.7142857142857144
445,2.0081967213114753
446,2.742857142857143
447,3.574803149606299
448,3.3714285714285714
449,3.746268656716418
450,3.8582995951417005
451,2.7362637362637363
452,3.438775510204082
453,3.2751677852348995
454,2.973333333333333
455,3.5
456,3.4694835680751175
457,4.026022304832714
458,3.683333333333333
459,3.3846153846153846
460,3.417910447761194
461,3.0
462,3.96875
463,2.8646616541353382
464,4.037735849056604
465,3.4375
466,3.4653465346534653
467,3.6818181818181817
468,3.993006993006993
469,4.534883720930233
470,3.5789473684210527
471,3.3870967741935485
472,4.228136882129277
473,3.914285714285714
474,4.08256880733945
475,3.6
476,3.3734939759036147
477,4.457142857142857
478,3.415929203539823
479,3.4207920792079207
480,3.7333333333333334
481,3.982142857142857
482,3.423076923076923
483,3.0508474576271185
484,3.9928057553956835
485,3.0384615384615383
486,3.2222222222222223
487,3.645021645021645
488,3.357142857142857
489,3.7247706422018347
490,2.789473684210526
491,3.8484848484848486
492,3.5272727272727273
493,3.7555555555555555
494,3.872340425531915
495,3.9530516431924885
496,3.0310077519379846
497,3.1792114695340503
498,3.2885906040268456
499,3.8627450980392157
500,3.3422222222222224
501,3.767123287671233
502,3.108108108108108
503,4.01875
504,3.6215139442231075
505,3.3660714285714284
506,3.6735537190082646
507,4.724137931034483
508,3.8275862068965516
509,2.515151515151515
510,2.7666666666666666
511,3.75
512,4.333333333333333
513,4.363636363636363
514,3.8402061855670104
515,3.0
516,4.095238095238095
517,3.2972972972972974
518,3.643835616438356
519,4.122448979591836
520,3.4347826086956523
521,3.14
522,4.333333333333333
523,4.36
524,3.4934640522875817
525,3.2962962962962963
526,3.235294117647059
527,3.832116788321168
528,3.7169811320754715
529,3.604651162790698
530,3.888888888888889
531,3.2333333333333334
532,4.12043795620438
533,3.3846153846153846
534,4.075
535,3.9357798165137616
536,3.871165644171779
537,2.8653061224489798
538,3.617283950617284
539,3.982142857142857
540,3.7142857142857144
541,3.6240601503759398
542,3.488888888888889
543,3.532994923857868
544,2.806451612903226
545,3.506172839506173
546,3.8983050847457625
547,3.652173913043478
548,3.670967741935484
549,3.72
550,3.675
551,3.802395209580838
552,3.0952380952380953
553,4.17
554,3.5701754385964914
555,4.019230769230769
556,4.204545454545454
557,3.7547169811320753
558,4.2
559,3.5789473684210527
560,3.396039603960396
561,3.0252100840336134
562,3.5416666666666665
563,3.7666666666666666
564,3.411764705882353
565,4.542857142857143
566,3.442953020134228
567,3.9548387096774196
568,3.3703703703703702
569,3.4857142857142858
570,2.6818181818181817
571,3.45
572,3.25
573,3.7450980392156863
574,3.5217391304347827
575,3.1538461538461537
576,3.5277777777777777
577,3.8031914893617023
578,2.6666666666666665
579,3.472972972972973
580,3.5531914893617023
581,4.035714285714286
582,3.274193548387097
583,4.444444444444445
584,3.5416666666666665
585,3.7375
586,3.325301204819277
587,2.9693877551020407
588,3.7422222222222223
589,3.441860465116279
590,3.5
591,3.6547619047619047
592,3.813888888888889
593,3.608974358974359
594,3.48
595,3.1979166666666665
596,3.6
597,3.6341463414634148
598,3.68
599,3.893617021276596
600,3.5842696629213484
601,3.081081081081081
602,3.793103448275862
603,3.7872340425531914
604,3.2962962962962963
605,3.7555555555555555
606,3.9661016949152543
607,3.8378378378378377
608,3.6748466257668713
609,2.392857142857143
610,3.7333333333333334
611,3.8333333333333335
612,3.3703703703703702
613,4.321428571428571
614,3.128205128205128
615,3.8640776699029127
616,3.627906976744186
617,2.6203703703703702
618,3.287037037037037
619,3.50561797752809
620,3.827272727272727
621,3.5497076023391814
622,3.3903508771929824
623,3.7333333333333334
624,3.5319148936170213
625,3.4339622641509435
626,2.34375
627,3.292817679558011
628,4.703703703703703
629,4.082644628099174
630,3.324074074074074
631,3.1
632,3.6610169491525424
633,3.310344827586207
634,3.3703703703703702
635,3.264705882352941
636,4.45
637,2.4903846153846154
638,3.537313432835821
639,2.9594594594594597
640,4.229357798165138
641,4.125
642,3.6226415094339623
643,3.737864077669903
644,4.0
645,3.959016393442623
646,2.9473684210526314
647,3.8275862068965516
648,3.259259259259259
649,3.7916666666666665
650,3.1543408360128615
651,3.2857142857142856
652,3.1363636363636362
653,2.6925795053003534
654,3.687074829931973
655,2.908029197080292
656,2.5416666666666665
657,3.2413793103448274
658,3.732394366197183
659,3.7905759162303663
660,2.5848214285714284
661,3.9173553719008263
662,3.869565217391304
663,3.5316455696202533
664,3.746987951807229
665,3.4788732394366195
666,3.6653061224489796
667,3.9574468085106385
668,3.5217391304347827
669,3.38
670,3.847826086956522
671,3.5806451612903225
672,3.2413793103448274
673,3.8857142857142857
674,3.658536585365854
675,3.7058823529411766
676,3.5844155844155843
677,3.5918367346938775
678,3.4285714285714284
679,3.661290322580645
680,4.0
681,3.227272727272727
682,3.137844611528822
683,3.2266666666666666
684,3.488372093023256
685,2.05
686,4.563380281690141
687,3.4761904761904763
688,4.833333333333333
689,3.8333333333333335
690,3.1478260869565218
691,4.21875
692,3.275
693,3.1363636363636362
694,4.1528662420382165
695,3.289473684210526
696,3.9310344827586206
697,3.7142857142857144
698,2.84251968503937
699,3.1476510067114094
700,3.6666666666666665
701,4.212121212121212
702,2.4516129032258065
703,3.5319148936170213
704,3.7777777777777777
705,3.710526315789474
706,3.310344827586207
707,3.4957627118644066
708,3.2
709,3.572463768115942
710,3.697674418604651
711,3.8597285067873304
712,3.765432098765432
713,2.966666666666667
714,3.522727272727273
715,3.3832335329341316
716,3.8884758364312266
717,3.7096774193548385
718,3.6923076923076925
719,3.1044776119402986
720,3.966666666666667
721,3.5357142857142856
722,3.619047619047619
723,3.272727272727273
724,2.164705882352941
725,3.8
726,3.0
727,3.0372670807453415
728,3.576923076923077
729,2.857142857142857
730,3.236842105263158
731,3.3855421686746987
732,3.7
733,3.02803738317757
734,3.609375
735,3.3207547169811322
736,3.0
737,3.9696969696969697
738,3.675675675675676
739,3.6
740,3.4
741,3.4615384615384617
742,3.4615384615384617
743,3.6857142857142855
744,3.8518518518518516
745,3.1
746,3.6417910447761193
747,4.054607508532423
748,3.7222222222222223
749,3.622950819672131
750,3.090909090909091
751,3.5416666666666665
752,3.2054794520547945
753,3.5964912280701755
754,3.3823529411764706
755,3.1052631578947367
756,3.1926605504587156
757,3.3674698795180724
758,3.876750700280112
759,4.0625
760,3.2439024390243905
761,2.8484848484848486
762,3.0476190476190474
763,3.7829457364341086
764,3.688073394495413
765,4.086956521739131
766,3.354285714285714
767,4.4324324324324325
768,3.265625
769,3.0689655172413794
770,4.296875
771,3.7142857142857144
772,4.0
773,3.279503105590062
774,2.0580357142857144
775,3.7857142857142856
776,3.466666666666667
777,4.055555555555555
778,2.953846153846154
779,3.918918918918919
780,3.8727272727272726
781,3.7857142857142856
782,2.788793103448276
783,3.8666666666666667
784,3.8461538461538463
785,3.7037037037037037
786,3.871794871794872
787,3.1403508771929824
788,3.3413654618473894
789,3.6666666666666665
790,3.017316017316017
791,3.8
792,3.127659574468085
793,3.5090909090909093
794,4.3076923076923075
795,3.1320754716981134
796,3.600558659217877
797,2.6538461538461537
798,3.3263598326359833
799,4.0
800,3.75
801,4.038461538461538
802,3.493333333333333
803,3.090909090909091
804,3.6656626506024095
805,3.347985347985348
806,3.642857142857143
807,3.892156862745098
808,4.130434782608695
809,3.45
810,4.423076923076923
811,4.142857142857143
812,3.5
813,2.793103448275862
814,2.9714285714285715
815,3.7431693989071038
816,3.84
817,3.361111111111111
818,3.4761904761904763
819,4.071428571428571
820,3.0
821,4.338709677419355
822,3.12
823,4.005405405405406
824,2.6
825,3.613793103448276
826,3.8260869565217392
827,3.25
828,3.1153846153846154
829,3.546875
830,3.7452830188679247
831,3.5205479452054793
832,2.96
833,3.056179775280899
834,3.925925925925926
835,4.147058823529412
836,3.86
837,3.0434782608695654
838,4.118279569892473
839,3.192982456140351
840,4.137055837563452
841,3.903225806451613
842,3.740740740740741
843,2.735294117647059
844,3.506172839506173
845,3.129032258064516
846,3.740740740740741
847,3.0342465753424657
848,4.286666666666667
849,4.869565217391305
850,4.529411764705882
851,3.45933014354067
852,3.4693877551020407
853,2.975609756097561
854,3.2119815668202767
855,3.347826086956522
856,3.423076923076923
857,3.272727272727273
858,3.4285714285714284
859,3.8461538461538463
860,3.23943661971831
861,4.0
862,4.363636363636363
863,3.121495327102804
864,3.82312925170068
865,2.287878787878788
866,2.7
867,4.2631578947368425
868,2.951923076923077
869,2.872340425531915
870,3.453531598513011
871,3.4956521739130433
872,3.380281690140845
873,2.9
874,3.823529411764706
875,4.191011235955056
876,4.190476190476191
877,3.8271604938271606
878,3.2686567164179103
879,3.689655172413793
880,3.426630434782609
881,3.3204633204633205
882,4.0510948905109485
883,3.925373134328358
884,3.7209302325581395
885,3.3137254901960786
886,3.3625
887,3.9239766081871346
888,4.3
889,3.4355828220858897
890,3.857142857142857
891,4.127659574468085
892,4.0
893,3.4237288135593222
894,3.636734693877551
895,3.75
896,2.9806629834254146
897,3.962162162162162
898,3.5
899,3.525925925925926
900,2.5555555555555554
901,3.8548387096774195
902,3.4489795918367347
903,3.8529411764705883
904,3.74468085106383
905,3.275
906,3.8048780487804876
907,4.571428571428571
908,3.554054054054054
909,4.346153846153846
910,3.1666666666666665
911,3.806122448979592
912,3.811320754716981
913,3.522727272727273
914,3.0869565217391304
915,3.1153846153846154
916,3.365930599369085
917,3.5428571428571427
918,3.349514563106796
919,3.4700460829493087
920,3.230769230769231
921,3.272727272727273
922,3.37007874015748
923,4.148648648648648
924,3.7560975609756095
925,3.125
926,3.3
927,3.691666666666667
928,4.6875
929,3.693877551020408
930,2.9682539682539684
931,3.721311475409836
932,3.966804979253112
933,2.6467391304347827
934,3.7011494252873565
935,3.923076923076923
936,3.7464788732394365
937,3.375
938,3.2685185185185186
939,4.26530612244898
940,3.457943925233645
941,4.045454545454546
942,4.265822784810126
943,3.4107142857142856
